URL,ID,Name,Subtitle,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date
https://apps.apple.com/us/app/lux-dlx-3-map-conquest-game/id299813413,299813413,Lux DLX 3 - Map Conquest Game,World Domination Supreme!,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/18/db/3b/18db3ba4-7a4b-a2d1-040a-cd7b41bcc392/source/512x512bb.jpg,4,5629,4.99,,"Lux DLX is an epic game of strategy & conquest. Similar to the board game RISK, but better! \n\nFeatures: over 100 maps, smart AI, fast UI, universal app, hotseat multi-player, and many more options!\n\n100+ Maps include:\n- Australia Mini\n- Brasil Mini\n- British Isles Mini\n- Canada Mini\n- China Mini\n- Earth vs Mars\n- Europe Mini\n- France Mini\n- Germany Mini\n- Italy Mini\n- Japan mini\n- Rome mini\n- USA mini\n- 100 more for no extra charge!\n\nHD maps designed to fit tablet screens include:\n- Canada HD\n- Franco-Prussian War HD\n- King Arthur\n- Napoleonic Wars HD\n- Rome HD\n- Silicon Valley HD\n- Spanish Civil War HD\n- Vietnam War HD\n- WWII Battles series\n- and more!\n\nNo hidden in-app fees, everything is included in the single purchase.\n\nWarning: this game has serious replay value!\n\nVersion 3 adds:\n- Quick-buttons for Auto-Advance and All-In-Attack modes.\n- Enhanced OpenGL graphics engine.\n- Supports widescreen iPhones.\n- More maps!\n\nVersion 2 adds:\n- Extra hard Reaper AI.\n- Game menu.\n- iPad full-screen support.\n- Download multiple maps at once.\n- Hotseat multi-player improvements.\n- More maps!\n\nTips to Win:\n- attack with 3 or more armies for best odds\n- take over 1 enemy country per turn for a card\n- fully eliminate an enemy and you get their cards\n\nTry out our other game Lux Touch for free.\n\nLux DLX is a mobile version of Lux Delux,\navailable for desktops and laptops.\n\nWage a virtual war and conquer the world. Roll the dice, take a risk and win!\n\n""Because taking over the world is fun!""\n\nLux is not associated with the board game RISK.",Sillysoft Games,9+,"DA, NL, EN, FR, DE, IT, NO, NB, PT, ES, SV",93993984,Games,"Games, Strategy, Board, Entertainment",19-12-08,26-03-19
https://apps.apple.com/us/app/chartfight-sp/id299878026,299878026,ChartFight SP,,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/d1/bf/ae/d1bfaec7-b0f4-dcba-13a4-0e53dd1a71a1/source/512x512bb.jpg,3,2482,0.99,,"""The Age of Sail! Ships-of-the-line, corvettes and brigantines battling it out on the high seas. Now imagine their captains carrying iPhones: instant access to the latest nautical charts, bird's eye view of battleship disposition, push-button cannon fire...\n\nThis version of the classic strategy game is seriously outdated... in a good way! Use the gorgeous interface to find your adversary's ships before they sink yours.\n\nTry your hand at defeating the computer, and discover that it's not so easy. We have even gotten complaints about the computer 'cheating' by looking at your ships! Rest assured, this is not and has never been the case. The computer plays fair. It's just very, very single-minded...""",Mutant Piano Software,4+,"NL, EN",14894080,Games,"Games, Strategy, Board",17-12-08,16-10-17
https://apps.apple.com/us/app/robo-logic/id300025550,300025550,Robo Logic,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/5c/e2/12/5ce212d5-33a7-f24f-f20d-4c50d81a80ea/source/512x512bb.jpg,3.5,77,0.99,,"RoboLogic is a neat logic game. You have to ""program"" a robot\'s movements by dragging commands to the memory of the bot. Your goal is to activate all the marked boxes.\n\nVery soon you will realize though that using only the main memory is not enough and you will have to start creating and calling re-usable functions to achieve the goal.  \n\nRoboLogic is very easy to learn, but hard to master. \n\nGet ready to solve 20 levels (+5 tutorial levels) in version 1.0\n\nIf you get stuck in a level and need a hint visit the website or contact me. (Tell me the tier and the level number)",digitalsirup GmbH,4+,"EN, FR, DE, JA",5044648,Games,"Games, Puzzle, Education, Strategy",15-12-08,11-09-09
https://apps.apple.com/us/app/robologic-lite/id300893278,300893278,RoboLogic Lite,,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/62/cf/47/62cf47b6-414d-162b-1992-ccae1fcefd8a/source/512x512bb.jpg,3,1461,0,,"This is the free version of Robo Logic. It contains the tutorial and the first three levels of tier 1. The full version has 20 levels in 4 tiers.\n\nRobo Logic is a neat logic game. You have to ""program"" a robot\'s movements by dragging commands to the memory of the bot. Your goal is to activate all the marked boxes.\n\nVery soon you will realize though that using only the main memory is not enough and you will have to start creating and calling re-usable functions to achieve the goal.  \n\nRoboLogic is very easy to learn, but hard to master.",digitalsirup GmbH,4+,"EN, DE",2584622,Games,"Games, Strategy, Puzzle",03-01-09,28-08-09
https://apps.apple.com/us/app/kakinoki-shogi-japanese-chess/id301163765,301163765,Kakinoki Shogi (Japanese Chess),,https://is4-ssl.mzstatic.com/image/thumb/Purple3/v4/9b/d4/16/9bd41681-d977-120b-8134-dbe5ad30d130/source/512x512bb.jpg,4,75,4.99,,"Shogi is a Japanese version of chess.\nA player can use (drop) captured pieces.\nThis rule makes this game complicated and profound.\nThere are 10 million players and a few hundred professional players in Japan.\n\nFeatures:\n- Human vs. computer, human vs. human, computer vs. computer.\n- 7 levels of computer play.\n- Handicap games.\n- Choose Western or Japanese pieces.\n- Show the legal moves of the selected piece.\n- Hint\n- Show score option\n- Game log.\n- Undo of moves.\n- Save/Load game file.\n- Send game record by mail.\n- Show history of moves.\n- Help about Shogi rules.",Yoshikazu Kakinoki,4+,"EN, JA",18432000,Games,"Games, Strategy, Board",19-01-09,24-09-15
https://apps.apple.com/us/app/kings-corners-free/id301418753,301418753,Kings Corners Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/3f/71/44/3f714409-c36e-78c1-a27d-0c2c7010262a/source/512x512bb.jpg,2.5,1741,0,,"""Tired of fart apps? Here's a much better way to play with your iPhone.\n\nIt's Kings Corners\u2122 Free - a free version of our popular Kings Corners game.\n   \nKings Corners Free is:\n+ Fun\n+ Fast\n+ Easy to learn\n+ Great looking\n+ Easy to play \n+ Challenging\n+ Addictive\n+ And Free\n\nThis free version is the same as the one you could buy, except that you'll see one ad while the program loads. That's it. No repeats, no interruptions.\n\nIt's a simple, enjoyable card game for your iPhone and iPod touch. You'll need a little skill and a lot of luck to win, but you'll have fun trying. \n\nGame play is short - a game takes 2 to 5 minutes. Play it when you want a quick break, or a little reward for finishing a boring job. It's perfect for filling that short wait for your PC to reboot, or for your date to finish getting ready. And while it's challenging enough for an adult, it's so easy to play that you can even give it to your kids. \n\nStop farting around - get Kings Corners Free now!""","Ilium Software, Inc.",4+,EN,2323719,Games,"Games, Entertainment, Card, Strategy",22-01-09,22-08-11
https://apps.apple.com/us/app/flip-ninja/id301733979,301733979,Flip Ninja,,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/46/76/ff/4676ff1c-f6fa-c230-8e85-f8d7165858ce/source/512x512bb.jpg,2.5,6,0,,"Flip Ninja is logic puzzle game.\n\nAn intruder ninja has stolen the Mystic Katana from your courtyard. To capture him before he escapes,\nyou must eliminate all illusions of himself from the grid. \n\nThe grid consists of tiles that can either be in the on state (with ninja) or off state (without ninja). \n\nTapping on a tile toggles its state as well as the state of the tiles directly above and below, as well as to the left and right.\n\nFeatures:\n- Random martial arts sounds when tapping on a tile\n- Choose from 3x3, 5x5, or 7x7 grid size\n- Timed and untimed play modes\n\nKeywords: lights off black out tile theseus triazzle blocked trism nine sudoku gaps fuzzle",Audacity Software Pte. Ltd.,4+,EN,1112393,Games,"Games, Strategy, Puzzle",16-01-09,16-01-09
https://apps.apple.com/us/app/gun-runner-wars/id301746785,301746785,Gun Runner Wars,,https://is1-ssl.mzstatic.com/image/thumb/Purple20/v4/d5/88/75/d58875a8-8885-3906-eec4-022709fe3f16/source/512x512bb.jpg,3,740,0.99,,"""Gun Runner is a trading game, inspired by the trading games  on vintage platforms such as Dopewars. \n\nThe basic rules of trading apply. Buy low, sell high. What's cheap in one city may be expensive in another. \n\nYou\u2019ll need to fund your operations by borrowing money. But be careful, the cost of borrowing in this world can be very high so you'll need to know the cost of goods to keep ahead of those interest charges\u2026\n\nTo make progress you'll need to aim high. Borrow as much as you can get but only when you know what you\u2019re going to buy and that you're getting a good price. The interest rates are non negotiable and the penalties are harsh. \n\nAnd by the way the Interpol is after you. There\u2019s nothing you can do about that, that\u2019s the cost of doing business.\n\n---------------------------------\n\nThought a look behind the scenes might interest some of you. Below is the a snippet of code that controls some of the game variables. The multiples below are for the new version which has been submitted to Apple.\n\n\n// set number of days a\n\n30 day game\n180 cargoSpace\n160,000 cash\n10,000 debt\n180 loanMultiple\n\n60 day game\n140 cargoSpace\n120,000 cash\n20,000 debt\n140 loanMultiple\n\n90 day game\n100 cargoSpace;\n80,000 cash\n25,000 debt\n100 loanMultiple\n\n180 day game\n80 cargoSpace;\n60,000 cash\n30,000 debt\n60 loanMultiple""",CUBIC digital,9+,EN,15541248,Games,"Games, Finance, Strategy, Simulation",04-02-09,09-07-16
https://apps.apple.com/us/app/word-zapper/id302312895,302312895,Word Zapper,,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/b6/47/66/b64766eb-0767-0850-c320-dc5a56883e77/source/512x512bb.jpg,3,89,0.99,,"""I love this game.  I can play it for hours""\n-- remibeau\n\n""This is a terrific game and its very challenging and one of my favorites""\n-- Coldar\n\n""Play this the most""\n-- Cairnblsd\n\nIs your brain flabby?  Time to ZAP it into ACTION with Word Zapper!\n\nThe rules are simple. Combine the six letters on the screen to make as many words as you can before the timer runs out.  As you wind your brain up, you\u2019ll nail the high score.\n\nThe goal of every level is to solve a 6 letter word. Once you do that, you are allowed passage to the next level.\n\nIf you get stuck, just tap The Zapper to rearrange the letters! Doing so will often reveal previously overlooked letter combinations to give your brain a jolt!\n\nWhat are you waiting for?  Zap to it!\n\nGame Features:\n\u2022  Two types of game play: Timed and Infinite play (no timer!)\n\u2022  Track your personal high scores.\n\u2022  Over 10,000 words to solve! \n\u2022  Display the definition of any solved word (only real words used here).\n\u2022  Customize the display to show word hints sorted by length or as one entire alphabetical list.\n\u2022  Includes animation and sound effects for added realism.\n\u2022 Share your high score with all Word Zapper users. Now using Game Center.   You think you have what it takes to beat this?\n\nTimed Play gives you three minutes to move to the next round.  Your goal is to find as many words as you can.  There are actually several ways to move to the next round: solve all three letter or four letter or five letter words or one six letter word.   This gives you more ways to move to the next round.  Crank out extraordinary scores by solving as many words as you can and moving into additional rounds.\n\nInfinite Play is untimed and you must solve all the words to move to the next round.  There is no high score board for casual play and you can play the same game forever!\n\nOptions allow you to turn off sound, choose results in upper or lower case, and choose how to sort words.  \n\nView all your high scores, along with the global community of Word Zapper users.   Compete your score against others and see where you stand! \n\n\n""I love this game.  I can play it for hours""\n-- remibeau\n\n""This is a terrific game and its very challenging and one of my favorites""\n-- Coldar\n\n""Play this the most""\n-- Cairnblsd\n\nTry it.  You\u2019ll love it!",NTP,4+,EN,16785408,Games,"Games, Strategy, Word, Entertainment",22-01-09,07-10-18
https://apps.apple.com/us/app/antivirus/id302331458,302331458,Antivirus,,https://is4-ssl.mzstatic.com/image/thumb/Purple1/v4/60/af/6f/60af6fd2-ae54-f6b0-08d8-120e8f4de25a/source/512x512bb.jpg,3,187,0,1.99,"""NEW Antivirus V1.2 just released!!! \nAntivirus Lite coming soon!\n\nV1.2 is a MAJOR revision to Antivirus.\n- Greatly improved Graphics and Animation!\n- New High Scores Feature!\n- New Game Over Screen and Upgrade Menu!\n- Improved Sound and Special FX\n- DOS Virus just as annoying as ever!\n\nV1.2 adds a lot of polish and makes for a richer experience, taking the Tower Defense genre in a new direction with it's sudden-death Virus theme and strong strategic elements. We've taken feedback from our fans and critics alike to make AV a better game that continues to grow and evolve as the infections spreads...\n\n---------------------------------------\n\nGame Description:\n\n Malware, Spyware and Trojans are attacking through your internet connection! They must be stopped!\n \n Spin up the CPU and power up your WiFi, Firewall and Barricade defenses while you blast Viruses off your System with an arsenal of countermeasures like the Laser Scanner and Quarantine Field!\n \n Choose one of six Internet Connection Configurations, fend off a dozen different types of invading Virus, you have TEN High-Tech upgradeable defenses to fend off this assault on your hardware.\n \n A slick user interface and a wealth of strategic options make managing your hardware easier, but it\u2019s your skill that will harness this power and keep your System free of infection!\n \n If you've ever fought with a Pop-Up or kept a wary eye on a Phishing scam, this is your chance to take back the Net! Take your CPU on the offensive, and  cleanse the internet of these marauders once and for all! \n \n This is the most fun you\u2019ll ever have for less than the cost of a pizza!\n \n You pay for the app, but the addiction comes free.\n \n Prepare to be HIGHLY unproductive.\n\n-------------------------------------\n\n Not convinced by our excessive use of exclamation points and caps? S'ok, check our free version Antivirus Lite. We think you'll convince yourself to come back and go for Full-On Antivirus. :)\n\n--------------------------------------\n\n          Gone Lite already?\n\n Wanna know what you get with the full version? \n\n- All Six Internet Connection configs!\n- All the V1.2 changes\n- Of course, free updates for all future versions which add content, features, refinements and stuff\n\n- Most importantly if the fans love Antivirus and it sells well ... there's going to be an Antivirus 2!\n\n---------------------------------------\n\n Help spread the infection""",DeadRatGames,9+,EN,25563136,Games,"Games, Entertainment, Simulation, Strategy",03-02-09,09-07-15
https://apps.apple.com/us/app/arcs/id302510211,302510211,Arcs,Circular puzzle game,https://is3-ssl.mzstatic.com/image/thumb/Purple115/v4/66/85/13/668513d6-9205-fd3c-d073-724651bfd9ce/source/512x512bb.jpg,4,413,2.99,,"Arcs is a spin on the classic sliding tile puzzle game!  Use your brain power to solve 100 circular puzzles by rotating circles and sliding arcs. The puzzles begin with simple designs and grow more complex as the levels progress. Arcs is a highly rated puzzle game that is challenging and fun for all ages!\n\nLove This Exercise by Ginger Peachy\n""This game is very Zen. I play all the levels and then start over. Beautiful colors.""\n\nCool game by CancaoDeDeus\n""I love this game! It starts easy but progresses through more complex levels but not at a frustrating pace. I love the fact I can skip levels and then come back if I want to try later. I even started the whole thing over. Excellent.""\n\nLove this game! by Dee215\n""I am addicted! I have to hide from people when the game updates because I can\'t be bothered until I clear all the levels. Nice way to unwind after a stressful day.""\n\nGreat mind game by Kantokahsdid\n""I love to play this right before bed to get my mind off things... Great mind game :-)""\n\nLove it!!! by KriSk0DiSk0\n""The ultimate puzzle game! I cant find anything else like it. Im hooked.""\n\nLove it! by cdctx\n""Fun and challenging, and addicting. Can\'t wait for more levels!""\n\nArcs! by FransCronje\n""Great fun! Awesome challenge without any frustrations. Love it!""\n\nOne of my all time favorites... by KZZZZZB\n""...simple & beautiful.""\n\nGreat sliding blocks variant by rspoonts\n""This game is very appealing to puzzle fans. And I love it even more now that it has an assist for color blind people. Thanks for adding this feature!""\n\nGreat game by DQE\n""Love this app, never tire if playing it yet it is not stressful to play.""\n\nBeautiful and Fun by Julesthebee\n""Great app - thanks for the new levels!""\n\nFinally! by Peggy59372\n""I love this app and have been doing the same puzzles over and over again! Thank you for finally adding more!! Keep adding! ""\n\nAwesome by Navajo \n""It\'s a tongue twister for your brain.""\n\nSerious fun by Mary\n""This is the best puzzle app I have found! It was a fun and enjoyable challenge to learn how to rotate the discs to solve the puzzles. Please make more levels asap! Also more types of puzzles like this!""\n\nExcellent game by R.Edd\n""This is one of the few games I have on my iPhone and iPad. A ""quick"" game you can pick up and come back to anytime. The touch interface is excellent, and while the graphics are basic, the game itself is excellent.""\n\nReally fun!!! by Li3303\n""A great game! Copy the color pattern in the sample circle by turning the rings. There\'s one black empty space. You push the arc you want to move onto into the empty space then turn the rings to reposition it. It\'s like one of those number 15 puzzle games only with a circle, arcs and pretty colors.""\n\nGreat game by XterryX\n""Really a great game I didn\'t think it was hard enough but I was wrong. After the first puzzle it started to drive me nuts I LOVE this game.""\n\nArcs Puts New Spin On Puzzling by AppSmile\n""The game truly meets it\'s goal of becoming a quick and yet immersive puzzle game. Overall Pomegranate Apps really impressed us by their adaption of the tile game as well as the precision and yet simplicity of the game.""\n\nMore levels please! by Boggle Fan\n""This is an awesome app! I am on my second run thru the puzzles and I love the simplicity and bright colors.""",Pomegranate Apps LLC,4+,EN,5106688,Games,"Games, Puzzle, Entertainment, Strategy",21-01-09,10-05-18
https://apps.apple.com/us/app/shogi-kifu/id302532668,302532668,Shogi Kifu,,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/a9/0b/cd/a90bcd51-bc2c-eb69-1829-ac0251d69343/source/512x512bb.jpg,,,3.99,,This application is to record Shogi (Japanese chess) games.\nUser cannot play against the computer.\n\nFeatures:\n- Even or handicap games.\n- Record the game information and the comments.\n- Save / Load game file.\n- Send game scores by mail.\n- Load games on the Web.\n  (cannot access the site requires password)\n- Help,Yoshikazu Kakinoki,4+,"EN, JA",29797376,Games,"Games, Strategy, Board",14-07-11,13-10-18
https://apps.apple.com/us/app/shogi-kifu/id302532668,302532668,Shogi Kifu,,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/a9/0b/cd/a90bcd51-bc2c-eb69-1829-ac0251d69343/source/512x512bb.jpg,,,3.99,,This application is to record Shogi (Japanese chess) games.\nUser cannot play against the computer.\n\nFeatures:\n- Even or handicap games.\n- Record the game information and the comments.\n- Save / Load game file.\n- Send game scores by mail.\n- Load games on the Web.\n  (cannot access the site requires password)\n- Help,Yoshikazu Kakinoki,4+,"EN, JA",29797376,Games,"Games, Strategy, Board",14-07-11,13-10-18
https://apps.apple.com/us/app/strategery-lite/id303188552,303188552,Strategery Lite,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/6a/f7/f2/6af7f2e1-7ae8-2924-8dd6-55396093528a/source/512x512bb.jpg,3.5,9121,0,,"Now you can play Strategery, the award-winning strategy game, for FREE! Strategery Lite features the same exciting gameplay as the full version, with no time limits or ads, but you\'ll have to upgrade for all the fun gameplay options and to play online.\n\nStrategery, Macworld\'s 2009 App Gems Award winner for Best Strategy Game, has been completely overhauled for version 3.1! ""There is no game I play on my iPhone more than Strategery,"" writes Lex Friedman.\n\nStrategery is a fast-paced game of world domination, designed and built from top to bottom for the iPhone, iPad, and iPod Touch. Play against the computer or your friends in an epic battle of strategy and risk.\n\n""Strategery offers depth that can\u2014and will\u2014claim hours of your time.""\n- Macworld\n\n""My latest iPhone gaming habit is Strategery""\n- Slate Magazine\n\n""Lots of fun and the gameplay has a great feel.""\n- Daring Fireball\n\n\nFeatures:\n\n\u2022 Challenging game of offensive and defensive strategy\n\u2022 Play for a couple minutes or a couple hours (it\'s pretty addictive)\n\u2022 Two difficulty settings: ""Easy"" and ""Normal"" (upgrade to the full version for ""Hard"" and ""Brutal"")\n\u2022 Pass-and-play multiplayer (up to 5 players)\n\u2022 Automatically saves your game to resume later\n\u2022 Randomly generated maps make every game a unique challenge. Strategery Lite includes small and medium maps (upgrade to the full version for large and epic).\n\n\nUpgrade to the full version for:\n\n\u2022 Online battles\n\u2022 Manual army placement\n\u2022 Automatic border placement\n\u2022 ""Hard"" and ""Brutal"" difficulties\n\u2022 Large and Epic maps\n\u2022 ""Winner keeps all"" game mode\n\u2022 ""Land grab"" game mode",Affogato LLC,4+,EN,5421981,Games,"Games, Entertainment, Board, Strategy",05-02-09,30-06-10
https://apps.apple.com/us/app/wedding-dash-deluxe/id303337299,303337299,Wedding Dash Deluxe,,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/d8/53/b3/d853b3a9-c1ea-157e-03a8-2f8d94235a89/source/512x512bb.jpg,4.5,17056,0.99,"0.0, 0.99, 5.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99","* Play the most romantic Dash game! With over 20 million downloads to date, Dash is one of the biggest gaming franchises ever on the iPhone and iPad.\n* Get the popular Autumn Affair wedding venue for FREE in this special Deluxe edition of Wedding Dash.\n\nPlan ultimate dream weddings for picky brides and grooms!  Help Quinn launch her fledgling wedding planning business, starting with simple backyard weddings and advancing to elegant ballroom receptions. Choose all the details, manage comical disasters, and keep guests happy \u2013 or risk the wrath of Bridezilla!\n\nGame Features:\n* Plan dream weddings on your iPhone and iPad!\n* Choose the perfect details, from wedding cakes to gorgeous flowers, for unforgettable receptions\n* Manage comical disasters including pigeons, fires, and bees - or risk the wrath of Bridezilla!\n* Keep guests happy by organizing their seating requests\n* Master many levels of wedding drama and chaos \n* Unlock additional destination weddings, including Rooftop Romance and Vows in the Clouds, through in-App purchase.\n\nLove Wedding Dash? Try our other addictive games, including Diner Dash, DinerTown Zoo, Hotel Dash and Cooking Dash. You\u2019re guaranteed to see familiar faces that you know and love.\n\n******************* \nWant more from PlayFirst? \n\nFacebook: \nhttp://www.facebook.com/playfirstgames \n\nTwitter: @playfirst \n\nBlog: \nhttp://blog.playfirst.com \n\nWebsite: \nwww.playfirst.com\n\n*******************",Glu Games Inc,4+,EN,55803904,Games,"Games, Strategy, Action, Entertainment",28-01-09,02-07-14
https://apps.apple.com/us/app/agency-wars-lite/id303401746,303401746,Agency Wars Lite,,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/54/4d/46/544d4674-86ec-1086-642a-925007cb59ee/source/512x512bb.jpg,2.5,17045,0,,"Become a deadly spy in Agency Wars, the best massively multiplayer online game for the iPhone.  Embark on heart-pounding missions across the globe in numerous real-world locations.  Protect the planet from evil terrorists, drug dealers and corrupt warlords.  Work for one of many top-secret agencies around the world, such as the CIA, KGB, MI6 and more.  Increase your skills and abilities to become the most dangerous spy ever.\n\nCollect items from around the world, including futuristic laser guns, electric knives, and high-yield explosives.  Participate in a fully functional user-driven economy by buying and selling items to other players.\n\nBand together with other spies to embark on Joint-Missions, these dangerous tasks require multiple players to complete.\nSick of playing the good guy?  Track other players across the globe and assassinate them, or assassinate players next to you in your real-world location using your iPhones GPS.\n\nThe life of a spy is not a simple one.  Be on call 24 hours a day to fulfill your agency\u2019s plan.  Acquire hundreds of guns, knives and bombs that even the Green Berets are scared to use.  Patrol through the snow of Siberia, the mountains of China and the streets of Tokyo to find your mark.  Nobody is safe from a spy, no matter where they are.\n\nAgency Wars offers many features typically found only in the best console/PC MMO RPG and FPS games.\n\nBrought to you by SGN, the creator of iBowl, SGN Golf and Mafia Respect and Retaliation.\n\nThis is the FREE Lite version, download any of the premium versions to unlock all the features in Agency Wars.  The premium versions also give you Agency Reward points, which can be used to purchase special items and attribute upgrades!  The premium versions also unlock 90 new missions, world travel and passports!\n \nFeatures:\nJoint-Missions:  Embark on dangerous missions with as many as five other players.  Earn special rewards for accomplishing these deadly tasks.\n\nFully Functional Economy:  Find rare items throughout the world and sell them to other agents, or simply use them for yourself.\n\nPlayer VS Player Combat:  Fight other players throughout the world in real-time.  Eliminate the competition to become the best spy in the world!\n\nGeo-Location Missions:  Complete missions available in real-world locations in your home-town.  Go to secret locations to complete these extremely high-profile missions.  (iPhone Only!)",MindJolt,4+,EN,7543757,Games,"Games, Entertainment, Strategy, Role Playing",14-03-09,06-05-09
https://apps.apple.com/us/app/touch-physics-lite/id303475501,303475501,Touch Physics Lite,,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/ba/e6/10/bae61091-6995-cbec-dbf0-71c90b922ff1/source/512x512bb.jpg,3.5,42210,0,,"Draw shapes with a crayon that come to life on your iPhone / iPod touch.  These shapes interact with the wheel, causing it to move according to physical laws.  When it reaches the star, the level is complete.\n\nThis is a lite version of Touch Physics with fewer levels (10 out of 50).\n\n\n""Game of the Year Award for iPhone"" - haz.de\n\n""As scientifically fascinating as the original"" Bronze Award (Touch Physics 2) - Pocket Gamer\n\n""Draw your way to victory"" - iPhone Games Directory\n\n""Top 100 iPhone Games 2009 Award"" - iLounge\n\n""Hottest Award"" - iPhone Apps Plus\n\n""Very very cool game, good mind teaser"" - Today in iPhone\n\n""Painfully addictive""   - MacBreak Weekly\n\n""Touch Physics is a fantastic game.  Great value for the price""  - 148Apps\n\n""One more reason to keep touching my iPhone""   - TouchMyApps\n\n""One of the very best inexpensive games we\'ve seen on the iPhone to date""   - iLounge\n\n\nAre you up to the challenge?  Can you take on the laws of physics to complete all levels?   Touch Physics Lite is an innovative game that allows you to be in control of the wheel\'s destiny.  Change the laws of physics to suit your game play!\n\nBeware, this is not as simple as it sounds!  Levels progress in difficulty, do you dare to compete?  Addictive fun and fury all in one package.\n\nA video of Touch Physics in action can be seen at:  http://www.gamez4touch.com/\n\n\nCUSTOMER COMMENTS:\n\n- Great job, this game is AMAZING !\n- Dare I say it, ADDICTIVE !!!\n- I love this game !\n- Light-hearted fun that is hard to put down\n- High production values, stylish\n- I can\'t put this down !\n- Challenging, but quite fun and entertaining !\n- Highly recommend buying this one\n- It\'s incredibly addictive and I love it !\n- Wow !\n\n\nFEATURES:\n\n- 10 Levels\n- Simple and intuitive control\n- Real physics modeling\n- Realistic crayon drawing\n- Automatic save and resume\n- Shake to reset\n- Relaxing music\n- Retina display\n\n\nFULL VERSION:\n\nWhen you upgrade to the full version, you also get:\n\n- 40 Additional levels (giving 50 in total)\n- Physics customization (providing unlimited gameplay)\n- Play your own music\n- No ads\n\n\nLANGUAGES:\n\nEnglish",Gamez 4 Touch,4+,EN,16556848,Games,"Games, Puzzle, Strategy, Entertainment",01-02-09,12-01-11
https://apps.apple.com/us/app/firewall-defender-free/id303477061,303477061,FIREWALL: Defender FREE,,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/b1/9c/c4/b19cc4c7-d0be-db90-6487-2d23b313374c/source/512x512bb.jpg,2.5,1156,0,,"Welcome, Artificial Intelligence Agent 1.4.3. Your assignment is to DEFEND our vital interweb data in Grid 817 from attacks by cyber terrorists. To do this you must manage deployment of our new adaptive breach system code named FIREWALL: Defender 001.\n\nFIREWALL: Defender FREE features: \n\nPROXYBLASTER\nPACKETBREAKER\nDECRYPTOR\nAUTHENTICATOR\n\nStrategically deploy a defense net in Grid 817 to hold off enemy attack consisting of the following threats:\n\nPOLYMORPH VIRUS \nWORMS\nAMBULANCE VIRUS \nPHISH\nTROJAN HORSES\n\nYour success is vital. Jump into \u201cREGULAR\u201d defense mode for consistent streams of enemy attackers. Once you have mastered \u201cREGULAR\u201d, move on to \u201cRANDOM\u201d mode to further test your skills against our new devious foes. Of course, your progress will be monitored in the \u201cHIGH SCORES\u201d log for each mode. Remember, always plan ahead as our enemies are EVOLVING as we speak. Good Luck!",Solus Games,4+,EN,6122222,Games,"Games, Strategy, Entertainment, Puzzle",28-01-09,28-01-09
